order_id,order_time,item_count,weather,zone_id,zone_name,rider_id,rider_name,distance_km,picking_minutes,delivery_minutes,is_peak,sla_met
12807,"2025-01-29 07:53:00",5,Normal,5,Ukkadam,106,Manikandan,5.72,6,6,0,1
12808,"2025-01-29 22:51:00",7,Normal,5,Ukkadam,106,Manikandan,4.7,3,6,1,1
12809,"2025-01-29 18:37:00",2,Normal,3,"Saibaba Colony",110,Naveen,5.94,3,13,1,1
12810,"2025-01-29 16:52:00",7,Normal,6,Singanallur,101,"Arun Kumar",4.98,4,10,0,1
12811,"2025-01-29 07:25:00",1,Normal,4,Peelamedu,110,Naveen,3.12,2,6,0,1
12812,"2025-01-29 15:52:00",5,Normal,3,"Saibaba Colony",106,Manikandan,5.88,4,7,0,1
12813,"2025-01-29 11:47:00",2,Normal,8,"Avinashi Road",107,Ramesh,2.74,4,15,0,1
12814,"2025-01-29 11:15:00",3,Rain,5,Ukkadam,101,"Arun Kumar",5.55,2,15,0,1
12815,"2025-01-29 13:02:00",5,Normal,1,Gandhipuram,108,Senthil,4.26,6,11,0,1
12816,"2025-01-29 15:35:00",6,Normal,2,"RS Puram",102,Suresh,1.41,6,6,0,1
12817,"2025-01-29 16:32:00",1,Normal,1,Gandhipuram,105,Prakash,1.24,2,7,0,1
12818,"2025-01-29 08:54:00",2,Normal,4,Peelamedu,104,Vignesh,1.23,4,6,0,1
12819,"2025-01-29 16:42:00",7,Normal,6,Singanallur,103,Karthikeyan,2.19,3,9,0,1
12820,"2025-01-29 20:53:00",3,Normal,8,"Avinashi Road",105,Prakash,5.5,2,15,1,1
12821,"2025-01-29 17:37:00",1,Normal,8,"Avinashi Road",106,Manikandan,3.66,4,16,0,0
12822,"2025-01-29 18:30:00",5,Normal,6,Singanallur,103,Karthikeyan,5.21,4,13,1,1
12823,"2025-01-29 12:15:00",7,Normal,6,Singanallur,109,Muthukumar,2.09,6,15,0,1
12824,"2025-01-29 08:28:00",4,Normal,7,Saravanampatti,108,Senthil,2.56,6,8,0,1
12825,"2025-01-29 12:59:00",2,Rain,8,"Avinashi Road",110,Naveen,2.85,2,18,0,0
12826,"2025-01-29 11:42:00",2,Normal,2,"RS Puram",107,Ramesh,2.18,3,9,0,1
12827,"2025-01-29 08:34:00",4,Normal,6,Singanallur,108,Senthil,1.94,4,8,0,1
12828,"2025-01-29 16:05:00",6,Normal,5,Ukkadam,106,Manikandan,5.38,4,5,0,1
12829,"2025-01-29 21:50:00",2,Normal,8,"Avinashi Road",107,Ramesh,5.17,4,11,1,1
12830,"2025-01-29 11:31:00",4,Normal,7,Saravanampatti,103,Karthikeyan,2.37,6,14,0,1
12831,"2025-01-29 19:30:00",6,Normal,7,Saravanampatti,104,Vignesh,5.66,5,13,1,1
12832,"2025-01-29 23:15:00",8,Normal,5,Ukkadam,104,Vignesh,2.8,7,6,0,1
12833,"2025-01-29 07:02:00",6,Normal,5,Ukkadam,107,Ramesh,4.25,4,7,0,1
12834,"2025-01-29 16:37:00",8,Rain,8,"Avinashi Road",108,Senthil,1.56,6,11,0,1
12835,"2025-01-29 15:43:00",1,Normal,3,"Saibaba Colony",108,Senthil,5.31,4,5,0,1
12836,"2025-01-29 17:28:00",4,Normal,3,"Saibaba Colony",107,Ramesh,2.5,6,9,0,1
12837,"2025-01-29 18:41:00",3,Normal,8,"Avinashi Road",105,Prakash,4.05,5,15,1,1
12838,"2025-01-29 12:25:00",7,Normal,5,Ukkadam,108,Senthil,5.88,4,11,0,1
12839,"2025-01-29 17:03:00",8,Normal,6,Singanallur,109,Muthukumar,1.64,7,15,0,1
12840,"2025-01-29 16:55:00",5,Normal,2,"RS Puram",102,Suresh,3.43,4,7,0,1
12841,"2025-01-29 11:41:00",8,Normal,1,Gandhipuram,103,Karthikeyan,1.23,6,11,0,1
12842,"2025-01-29 10:52:00",4,Rain,4,Peelamedu,106,Manikandan,2.91,3,9,0,1
12843,"2025-01-29 10:59:00",3,Normal,6,Singanallur,103,Karthikeyan,2.16,4,9,0,1
12844,"2025-01-29 11:21:00",1,Normal,5,Ukkadam,107,Ramesh,2.36,5,11,0,1
12845,"2025-01-29 21:21:00",2,Normal,8,"Avinashi Road",103,Karthikeyan,1.72,3,10,1,1
12846,"2025-01-29 23:25:00",4,Normal,4,Peelamedu,106,Manikandan,2.87,3,6,0,1
12847,"2025-01-29 17:44:00",8,Normal,3,"Saibaba Colony",109,Muthukumar,4.91,6,10,0,1
12848,"2025-01-29 09:39:00",7,Normal,4,Peelamedu,102,Suresh,3.76,4,5,0,1
12849,"2025-01-29 19:46:00",4,Normal,5,Ukkadam,102,Suresh,5.84,6,12,1,1
12850,"2025-01-29 12:17:00",3,Normal,3,"Saibaba Colony",108,Senthil,4.22,3,12,0,1
12851,"2025-01-29 19:11:00",4,Normal,6,Singanallur,102,Suresh,5.46,3,15,1,1
12852,"2025-01-29 19:41:00",5,Normal,3,"Saibaba Colony",109,Muthukumar,3.09,3,10,1,1
12853,"2025-01-29 17:56:00",6,Rain,8,"Avinashi Road",109,Muthukumar,3.02,5,16,0,0
12854,"2025-01-29 10:10:00",5,Normal,2,"RS Puram",109,Muthukumar,3.94,6,6,0,1
12855,"2025-01-29 18:32:00",4,Normal,2,"RS Puram",109,Muthukumar,5.45,3,13,1,1
12856,"2025-01-29 14:21:00",4,Normal,7,Saravanampatti,101,"Arun Kumar",4.62,3,10,0,1
12857,"2025-01-29 19:24:00",5,Normal,2,"RS Puram",105,Prakash,2.6,6,11,1,1
12858,"2025-01-29 18:24:00",3,Normal,1,Gandhipuram,103,Karthikeyan,5.15,2,10,1,1
12859,"2025-01-29 05:58:00",3,Normal,1,Gandhipuram,110,Naveen,4.72,4,7,0,1
12860,"2025-01-29 10:39:00",3,Normal,5,Ukkadam,106,Manikandan,2.8,2,5,0,1
12861,"2025-01-29 23:51:00",3,Normal,8,"Avinashi Road",107,Ramesh,5.9,5,9,0,1
12862,"2025-01-29 06:39:00",6,Normal,8,"Avinashi Road",101,"Arun Kumar",4.18,3,9,0,1
12863,"2025-01-29 18:07:00",3,Normal,4,Peelamedu,105,Prakash,5.06,4,13,1,1
12864,"2025-01-29 08:20:00",4,Normal,7,Saravanampatti,109,Muthukumar,5.71,3,7,0,1
12865,"2025-01-29 12:36:00",1,Normal,7,Saravanampatti,105,Prakash,4.02,5,15,0,1
12866,"2025-01-29 19:42:00",5,Normal,2,"RS Puram",103,Karthikeyan,1.21,3,11,1,1
12867,"2025-01-29 20:24:00",8,Normal,6,Singanallur,110,Naveen,2.55,5,15,1,1
12868,"2025-01-29 09:15:00",7,Normal,7,Saravanampatti,108,Senthil,1.95,3,9,0,1
12869,"2025-01-29 15:45:00",7,Normal,5,Ukkadam,108,Senthil,2.69,4,5,0,1
12870,"2025-01-29 14:02:00",6,Normal,4,Peelamedu,108,Senthil,4.35,6,7,0,1
12871,"2025-01-29 20:12:00",3,Normal,7,Saravanampatti,101,"Arun Kumar",1.74,4,13,1,1
12872,"2025-01-29 12:57:00",1,Rain,7,Saravanampatti,107,Ramesh,2.6,5,17,0,0
12873,"2025-01-29 19:58:00",1,Normal,6,Singanallur,107,Ramesh,3.57,4,15,1,1
12874,"2025-01-29 19:54:00",7,Normal,7,Saravanampatti,101,"Arun Kumar",5.15,5,13,1,1
12875,"2025-01-29 21:03:00",1,Normal,6,Singanallur,105,Prakash,2.01,5,10,1,1
12876,"2025-01-29 13:31:00",2,Normal,1,Gandhipuram,102,Suresh,3.18,2,12,0,1
12877,"2025-01-29 11:25:00",5,Normal,6,Singanallur,109,Muthukumar,1.8,3,14,0,1
12878,"2025-01-29 13:23:00",6,Rain,1,Gandhipuram,110,Naveen,2.12,6,14,0,1
12879,"2025-01-29 20:04:00",7,Normal,6,Singanallur,105,Prakash,5.26,5,17,1,0
12880,"2025-01-29 09:44:00",6,Rain,3,"Saibaba Colony",108,Senthil,1.68,3,10,0,1
12881,"2025-01-29 19:01:00",7,Normal,8,"Avinashi Road",104,Vignesh,5.8,5,14,1,1
12882,"2025-01-29 14:26:00",6,Normal,3,"Saibaba Colony",108,Senthil,1.98,6,7,0,1
12883,"2025-01-29 11:02:00",8,Rain,3,"Saibaba Colony",104,Vignesh,4.83,5,15,0,1
12884,"2025-01-29 14:34:00",1,Normal,6,Singanallur,106,Manikandan,1.66,4,8,0,1
12885,"2025-01-29 13:10:00",5,Normal,6,Singanallur,102,Suresh,4.4,4,14,0,1
12886,"2025-01-29 22:51:00",8,Normal,8,"Avinashi Road",109,Muthukumar,2.47,4,8,1,1
12887,"2025-01-29 05:22:00",3,Normal,6,Singanallur,102,Suresh,3.5,4,9,0,1
12888,"2025-01-29 12:24:00",2,Normal,6,Singanallur,101,"Arun Kumar",4.46,4,15,0,1
12889,"2025-01-29 20:47:00",7,Normal,2,"RS Puram",104,Vignesh,5.53,3,12,1,1
12890,"2025-01-29 06:44:00",1,Normal,3,"Saibaba Colony",102,Suresh,1.48,2,7,0,1
12891,"2025-01-29 19:11:00",3,Normal,5,Ukkadam,104,Vignesh,3.67,5,10,1,1
12892,"2025-01-29 09:18:00",2,Normal,5,Ukkadam,107,Ramesh,3.32,3,7,0,1
12893,"2025-01-29 06:51:00",6,Rain,4,Peelamedu,102,Suresh,2.87,4,9,0,1
12894,"2025-01-29 18:23:00",3,Normal,5,Ukkadam,107,Ramesh,2.21,2,10,1,1
12895,"2025-01-29 13:01:00",2,Rain,2,"RS Puram",109,Muthukumar,5.05,4,15,0,1
12896,"2025-01-29 13:08:00",7,Normal,7,Saravanampatti,108,Senthil,2.02,4,16,0,0
12897,"2025-01-29 12:25:00",5,Normal,4,Peelamedu,109,Muthukumar,4.3,3,11,0,1
12898,"2025-01-29 18:25:00",7,Normal,8,"Avinashi Road",107,Ramesh,2.84,3,13,1,1
12899,"2025-01-29 20:25:00",4,Normal,7,Saravanampatti,107,Ramesh,2.29,6,16,1,0
12900,"2025-01-29 18:04:00",1,Normal,4,Peelamedu,109,Muthukumar,3.99,2,11,1,1
12901,"2025-01-29 18:55:00",5,Normal,3,"Saibaba Colony",103,Karthikeyan,1.91,4,13,1,1
12902,"2025-01-29 19:26:00",8,Normal,5,Ukkadam,102,Suresh,2.5,6,12,1,1
12903,"2025-01-29 07:42:00",4,Normal,2,"RS Puram",107,Ramesh,3.4,4,7,0,1
12904,"2025-01-29 10:03:00",8,Normal,7,Saravanampatti,104,Vignesh,2.36,6,11,0,1
12905,"2025-01-29 15:11:00",8,Normal,1,Gandhipuram,110,Naveen,1.29,7,5,0,1
12906,"2025-01-29 15:45:00",8,Normal,4,Peelamedu,103,Karthikeyan,3.31,7,7,0,1
12907,"2025-01-29 18:03:00",4,Normal,5,Ukkadam,106,Manikandan,2.31,5,12,1,1
12908,"2025-01-29 10:16:00",8,Normal,1,Gandhipuram,105,Prakash,4.21,7,5,0,1
12909,"2025-01-29 17:54:00",3,Normal,6,Singanallur,105,Prakash,3.18,4,14,0,1
12910,"2025-01-29 19:19:00",8,Normal,4,Peelamedu,109,Muthukumar,4.57,5,12,1,1
12911,"2025-01-29 19:02:00",3,Normal,6,Singanallur,105,Prakash,1.85,3,15,1,1
12912,"2025-01-29 11:57:00",2,Normal,6,Singanallur,102,Suresh,2.37,3,12,0,1
12913,"2025-01-29 14:40:00",3,Normal,2,"RS Puram",101,"Arun Kumar",4.85,4,7,0,1
12914,"2025-01-29 11:49:00",2,Rain,8,"Avinashi Road",107,Ramesh,5.1,5,18,0,0
12915,"2025-01-29 19:29:00",2,Normal,8,"Avinashi Road",101,"Arun Kumar",4.53,2,14,1,1
12916,"2025-01-29 17:40:00",2,Rain,4,Peelamedu,106,Manikandan,2.49,3,16,0,0
12917,"2025-01-29 18:27:00",8,Rain,1,Gandhipuram,105,Prakash,4.42,7,14,1,1
12918,"2025-01-29 06:54:00",1,Normal,6,Singanallur,109,Muthukumar,1.64,5,10,0,1
12919,"2025-01-29 10:18:00",5,Rain,2,"RS Puram",106,Manikandan,3.11,5,10,0,1
12920,"2025-01-29 12:05:00",5,Normal,7,Saravanampatti,109,Muthukumar,4.42,6,15,0,1
12921,"2025-01-29 06:24:00",2,Normal,6,Singanallur,107,Ramesh,2.2,3,8,0,1
12922,"2025-01-29 12:25:00",5,Normal,5,Ukkadam,109,Muthukumar,5.45,5,13,0,1
12923,"2025-01-29 12:54:00",7,Normal,4,Peelamedu,106,Manikandan,1.68,6,9,0,1
12924,"2025-01-29 10:41:00",6,Normal,1,Gandhipuram,109,Muthukumar,4.28,5,7,0,1
12925,"2025-01-29 20:49:00",5,Normal,4,Peelamedu,101,"Arun Kumar",1.35,3,11,1,1
12926,"2025-01-29 10:00:00",6,Normal,4,Peelamedu,104,Vignesh,4.11,5,7,0,1
12927,"2025-01-29 20:08:00",3,Normal,6,Singanallur,107,Ramesh,1.8,4,14,1,1
12928,"2025-01-29 09:24:00",7,Normal,2,"RS Puram",107,Ramesh,3.73,4,5,0,1
12929,"2025-01-29 08:31:00",8,Normal,6,Singanallur,103,Karthikeyan,4.34,6,9,0,1
12930,"2025-01-29 23:02:00",4,Normal,3,"Saibaba Colony",104,Vignesh,2.77,6,5,0,1
12931,"2025-01-29 18:45:00",2,Normal,4,Peelamedu,106,Manikandan,2.89,4,12,1,1
12932,"2025-01-29 17:35:00",3,Normal,1,Gandhipuram,109,Muthukumar,5.22,3,11,0,1
12933,"2025-01-29 21:50:00",7,Normal,3,"Saibaba Colony",107,Ramesh,3.87,6,5,1,1
12934,"2025-01-29 23:27:00",5,Normal,5,Ukkadam,101,"Arun Kumar",5.23,3,6,0,1
12935,"2025-01-29 15:18:00",1,Normal,8,"Avinashi Road",110,Naveen,5.42,2,10,0,1
12936,"2025-01-29 06:47:00",2,Normal,6,Singanallur,104,Vignesh,2.02,2,10,0,1
12937,"2025-01-29 11:24:00",8,Normal,5,Ukkadam,108,Senthil,4.69,5,12,0,1
12938,"2025-01-29 19:30:00",4,Normal,8,"Avinashi Road",105,Prakash,2.34,4,16,1,0
12939,"2025-01-29 19:09:00",6,Normal,8,"Avinashi Road",103,Karthikeyan,1.58,6,15,1,1
12940,"2025-01-29 09:28:00",5,Normal,4,Peelamedu,108,Senthil,2.2,6,7,0,1
12941,"2025-01-29 11:52:00",1,Normal,1,Gandhipuram,110,Naveen,1.8,4,12,0,1
12942,"2025-01-29 17:08:00",7,Normal,8,"Avinashi Road",102,Suresh,2.45,4,14,0,1
12943,"2025-01-29 11:01:00",6,Normal,3,"Saibaba Colony",101,"Arun Kumar",2.9,6,12,0,1
12944,"2025-01-29 15:55:00",4,Rain,6,Singanallur,108,Senthil,5.79,4,11,0,1
12945,"2025-01-29 13:52:00",8,Normal,6,Singanallur,108,Senthil,5.35,5,16,0,0
12946,"2025-01-29 23:41:00",5,Normal,1,Gandhipuram,110,Naveen,3.3,4,6,0,1
12947,"2025-01-29 12:33:00",7,Normal,5,Ukkadam,103,Karthikeyan,1.84,4,13,0,1
12948,"2025-01-29 09:08:00",7,Normal,2,"RS Puram",102,Suresh,2.07,5,5,0,1
12949,"2025-01-29 17:48:00",3,Normal,3,"Saibaba Colony",107,Ramesh,1.29,5,11,0,1
12950,"2025-01-29 18:26:00",5,Normal,5,Ukkadam,104,Vignesh,3.81,4,11,1,1
12951,"2025-01-29 06:13:00",3,Normal,8,"Avinashi Road",101,"Arun Kumar",4.23,2,9,0,1
12952,"2025-01-29 22:53:00",4,Normal,2,"RS Puram",105,Prakash,5.98,6,7,1,1
12953,"2025-01-29 10:27:00",2,Normal,7,Saravanampatti,108,Senthil,4.03,5,10,0,1
12954,"2025-01-29 13:22:00",2,Normal,7,Saravanampatti,105,Prakash,3.42,2,14,0,1
12955,"2025-01-29 16:33:00",1,Normal,6,Singanallur,107,Ramesh,4.25,4,9,0,1
12956,"2025-01-29 19:35:00",8,Normal,6,Singanallur,102,Suresh,1.99,6,14,1,1
12957,"2025-01-29 18:36:00",3,Normal,2,"RS Puram",105,Prakash,1.31,2,11,1,1
12958,"2025-01-29 16:59:00",6,Normal,1,Gandhipuram,106,Manikandan,5.84,3,7,0,1
12959,"2025-01-29 21:41:00",1,Normal,3,"Saibaba Colony",103,Karthikeyan,4.68,2,6,1,1
12960,"2025-01-29 15:19:00",7,Normal,4,Peelamedu,110,Naveen,5.55,4,7,0,1
12961,"2025-01-29 21:53:00",4,Normal,6,Singanallur,109,Muthukumar,5.23,4,9,1,1
12962,"2025-01-29 17:37:00",1,Normal,7,Saravanampatti,104,Vignesh,1.39,5,15,0,1
12963,"2025-01-29 17:50:00",3,Normal,7,Saravanampatti,105,Prakash,4.32,4,13,0,1
12964,"2025-01-29 13:34:00",5,Normal,6,Singanallur,107,Ramesh,3.53,3,16,0,0
12965,"2025-01-29 19:07:00",4,Normal,6,Singanallur,107,Ramesh,1.51,4,15,1,1
12966,"2025-01-29 11:56:00",4,Normal,7,Saravanampatti,103,Karthikeyan,4.73,4,15,0,1
12967,"2025-01-29 16:38:00",5,Normal,5,Ukkadam,104,Vignesh,4.1,5,6,0,1
12968,"2025-01-29 10:11:00",4,Normal,8,"Avinashi Road",107,Ramesh,1.41,6,10,0,1
12969,"2025-01-29 12:56:00",8,Normal,4,Peelamedu,109,Muthukumar,4.24,6,10,0,1
12970,"2025-01-30 22:20:00",7,Normal,5,Ukkadam,104,Vignesh,1.95,3,6,1,1
12971,"2025-01-30 05:54:00",4,Normal,2,"RS Puram",109,Muthukumar,5.07,6,5,0,1
12972,"2025-01-30 08:20:00",6,Normal,5,Ukkadam,104,Vignesh,4.61,5,7,0,1
12973,"2025-01-30 21:44:00",7,Normal,8,"Avinashi Road",103,Karthikeyan,3.48,5,10,1,1
12974,"2025-01-30 12:11:00",7,Normal,6,Singanallur,107,Ramesh,4.29,3,13,0,1
12975,"2025-01-30 15:52:00",7,Normal,3,"Saibaba Colony",101,"Arun Kumar",5.18,6,6,0,1
12976,"2025-01-30 21:08:00",2,Normal,8,"Avinashi Road",108,Senthil,4.92,3,8,1,1
12977,"2025-01-30 14:05:00",2,Normal,2,"RS Puram",103,Karthikeyan,1.94,3,6,0,1
12978,"2025-01-30 19:28:00",2,Normal,5,Ukkadam,105,Prakash,3.77,5,13,1,1
12979,"2025-01-30 12:19:00",7,Rain,6,Singanallur,104,Vignesh,2.86,4,19,0,0
12980,"2025-01-30 05:18:00",4,Normal,6,Singanallur,106,Manikandan,4.81,5,9,0,1
12981,"2025-01-30 14:53:00",2,Normal,3,"Saibaba Colony",107,Ramesh,4.45,5,7,0,1
12982,"2025-01-30 08:35:00",4,Normal,8,"Avinashi Road",103,Karthikeyan,4.58,4,8,0,1
12983,"2025-01-30 19:50:00",8,Normal,7,Saravanampatti,106,Manikandan,3.13,5,13,1,1
12984,"2025-01-30 09:16:00",4,Normal,7,Saravanampatti,104,Vignesh,5,6,9,0,1
12985,"2025-01-30 10:46:00",6,Normal,3,"Saibaba Colony",104,Vignesh,4.23,4,6,0,1
12986,"2025-01-30 20:07:00",5,Normal,8,"Avinashi Road",108,Senthil,4.33,5,13,1,1
12987,"2025-01-30 14:09:00",6,Normal,7,Saravanampatti,107,Ramesh,1.99,4,8,0,1
12988,"2025-01-30 09:57:00",1,Normal,4,Peelamedu,109,Muthukumar,2.61,4,7,0,1
12989,"2025-01-30 15:45:00",3,Normal,2,"RS Puram",108,Senthil,1.33,5,5,0,1
12990,"2025-01-30 14:34:00",3,Normal,3,"Saibaba Colony",104,Vignesh,5.45,4,6,0,1
12991,"2025-01-30 09:53:00",5,Normal,6,Singanallur,109,Muthukumar,3.82,6,9,0,1
12992,"2025-01-30 10:59:00",8,Normal,3,"Saibaba Colony",110,Naveen,4.36,5,6,0,1
12993,"2025-01-30 17:06:00",7,Normal,6,Singanallur,106,Manikandan,2.7,3,15,0,1
12994,"2025-01-30 08:46:00",3,Normal,7,Saravanampatti,108,Senthil,2.36,3,8,0,1
12995,"2025-01-30 18:21:00",7,Normal,1,Gandhipuram,105,Prakash,5.18,5,14,1,1
12996,"2025-01-30 05:57:00",5,Normal,8,"Avinashi Road",109,Muthukumar,1.94,3,7,0,1
12997,"2025-01-30 13:10:00",5,Normal,1,Gandhipuram,110,Naveen,1.91,6,11,0,1
12998,"2025-01-30 18:13:00",3,Rain,2,"RS Puram",101,"Arun Kumar",2.57,2,15,1,1
12999,"2025-01-30 23:12:00",6,Normal,7,Saravanampatti,105,Prakash,2.13,4,8,0,1
13000,"2025-01-30 11:29:00",4,Normal,5,Ukkadam,110,Naveen,5.79,5,11,0,1
13001,"2025-01-30 18:32:00",4,Normal,3,"Saibaba Colony",101,"Arun Kumar",4.73,6,13,1,1
13002,"2025-01-30 17:52:00",7,Normal,6,Singanallur,109,Muthukumar,2.58,6,17,0,0
13003,"2025-01-30 08:10:00",1,Normal,7,Saravanampatti,106,Manikandan,4.43,3,9,0,1
13004,"2025-01-30 18:25:00",8,Rain,7,Saravanampatti,103,Karthikeyan,2.65,7,18,1,0
13005,"2025-01-30 05:11:00",2,Normal,3,"Saibaba Colony",101,"Arun Kumar",5.32,4,7,0,1
13006,"2025-01-30 12:36:00",4,Normal,5,Ukkadam,102,Suresh,5.97,4,14,0,1
13007,"2025-01-30 09:48:00",8,Normal,8,"Avinashi Road",103,Karthikeyan,3.66,7,8,0,1
13008,"2025-01-30 20:45:00",8,Normal,3,"Saibaba Colony",101,"Arun Kumar",2.41,7,12,1,1
13009,"2025-01-30 17:21:00",4,Normal,6,Singanallur,105,Prakash,5.97,4,12,0,1
13010,"2025-01-30 19:07:00",2,Normal,6,Singanallur,109,Muthukumar,3.04,2,14,1,1
13011,"2025-01-30 09:07:00",6,Normal,5,Ukkadam,101,"Arun Kumar",2.87,3,7,0,1
13012,"2025-01-30 12:15:00",7,Normal,3,"Saibaba Colony",106,Manikandan,3.92,3,11,0,1
13013,"2025-01-30 13:28:00",2,Normal,1,Gandhipuram,109,Muthukumar,3.74,5,12,0,1
13014,"2025-01-30 08:25:00",4,Normal,4,Peelamedu,104,Vignesh,3.06,4,6,0,1
13015,"2025-01-30 19:49:00",1,Normal,4,Peelamedu,102,Suresh,1.47,2,11,1,1
13016,"2025-01-30 11:25:00",6,Normal,7,Saravanampatti,101,"Arun Kumar",4.03,5,13,0,1
13017,"2025-01-30 14:27:00",2,Normal,8,"Avinashi Road",105,Prakash,1.44,3,9,0,1
13018,"2025-01-30 19:24:00",8,Normal,2,"RS Puram",101,"Arun Kumar",2.92,7,10,1,1
13019,"2025-01-30 08:14:00",5,Normal,3,"Saibaba Colony",103,Karthikeyan,2.44,3,5,0,1
13020,"2025-01-30 23:56:00",2,Normal,6,Singanallur,109,Muthukumar,3.27,3,7,0,1
13021,"2025-01-30 23:47:00",8,Normal,4,Peelamedu,103,Karthikeyan,2.16,7,7,0,1
13022,"2025-01-30 18:32:00",7,Normal,6,Singanallur,104,Vignesh,4.8,5,13,1,1
13023,"2025-01-30 11:01:00",2,Normal,8,"Avinashi Road",101,"Arun Kumar",5.74,3,14,0,1
13024,"2025-01-30 20:11:00",5,Normal,3,"Saibaba Colony",106,Manikandan,5.63,5,12,1,1
13025,"2025-01-30 19:19:00",4,Normal,6,Singanallur,101,"Arun Kumar",1.53,3,17,1,0
13026,"2025-01-30 17:27:00",8,Normal,1,Gandhipuram,103,Karthikeyan,1.24,4,11,0,1
13027,"2025-01-30 19:05:00",5,Rain,2,"RS Puram",105,Prakash,4.79,4,16,1,0
13028,"2025-01-30 21:59:00",8,Normal,3,"Saibaba Colony",103,Karthikeyan,2.77,7,5,1,1
13029,"2025-01-30 15:10:00",7,Normal,8,"Avinashi Road",106,Manikandan,4.48,4,8,0,1
13030,"2025-01-30 13:37:00",8,Normal,3,"Saibaba Colony",104,Vignesh,3.82,7,11,0,1
13031,"2025-01-30 13:38:00",7,Normal,6,Singanallur,105,Prakash,5.89,5,15,0,1
13032,"2025-01-30 13:33:00",4,Normal,8,"Avinashi Road",107,Ramesh,5.29,4,13,0,1
13033,"2025-01-30 22:56:00",3,Normal,5,Ukkadam,102,Suresh,5.95,5,5,1,1
13034,"2025-01-30 14:41:00",8,Rain,8,"Avinashi Road",103,Karthikeyan,2.41,4,11,0,1
13035,"2025-01-30 11:46:00",1,Normal,3,"Saibaba Colony",102,Suresh,2.58,2,12,0,1
13036,"2025-01-30 20:31:00",4,Normal,8,"Avinashi Road",105,Prakash,4.67,4,16,1,0
13037,"2025-01-30 11:54:00",1,Rain,1,Gandhipuram,101,"Arun Kumar",1.23,5,12,0,1
13038,"2025-01-30 17:02:00",5,Normal,4,Peelamedu,109,Muthukumar,3.34,3,12,0,1
13039,"2025-01-30 21:01:00",8,Normal,6,Singanallur,107,Ramesh,5.93,5,8,1,1
13040,"2025-01-30 07:01:00",4,Normal,6,Singanallur,102,Suresh,1.24,6,11,0,1
13041,"2025-01-30 19:47:00",6,Normal,2,"RS Puram",105,Prakash,2.56,4,13,1,1
13042,"2025-01-30 12:43:00",5,Normal,8,"Avinashi Road",103,Karthikeyan,4.03,5,15,0,1
13043,"2025-01-30 10:08:00",1,Normal,5,Ukkadam,109,Muthukumar,2.05,3,5,0,1
13044,"2025-01-30 14:26:00",6,Normal,7,Saravanampatti,104,Vignesh,5.2,5,11,0,1
13045,"2025-01-30 10:37:00",5,Normal,6,Singanallur,101,"Arun Kumar",3.15,3,10,0,1
13046,"2025-01-30 15:16:00",4,Normal,7,Saravanampatti,106,Manikandan,4.34,4,8,0,1
13047,"2025-01-30 08:23:00",2,Normal,1,Gandhipuram,101,"Arun Kumar",3.6,5,7,0,1
13048,"2025-01-30 20:49:00",1,Normal,2,"RS Puram",105,Prakash,1.79,2,12,1,1
13049,"2025-01-30 17:45:00",8,Normal,6,Singanallur,104,Vignesh,2.66,6,14,0,1
13050,"2025-01-30 20:06:00",7,Normal,8,"Avinashi Road",107,Ramesh,3.44,4,15,1,1
13051,"2025-01-30 14:43:00",3,Normal,8,"Avinashi Road",101,"Arun Kumar",3.04,5,9,0,1
13052,"2025-01-30 16:02:00",7,Normal,6,Singanallur,105,Prakash,3.81,3,10,0,1
13053,"2025-01-30 03:35:00",1,Normal,7,Saravanampatti,104,Vignesh,1.97,3,9,0,1
13054,"2025-01-30 18:22:00",3,Normal,8,"Avinashi Road",102,Suresh,5.42,4,14,1,1
13055,"2025-01-30 17:49:00",2,Normal,2,"RS Puram",105,Prakash,4.26,5,12,0,1
13056,"2025-01-30 18:55:00",8,Normal,7,Saravanampatti,107,Ramesh,4.98,6,16,1,0
13057,"2025-01-30 08:32:00",1,Normal,8,"Avinashi Road",108,Senthil,4.23,2,10,0,1
13058,"2025-01-30 17:24:00",6,Normal,6,Singanallur,108,Senthil,5.24,4,13,0,1
13059,"2025-01-30 15:28:00",1,Normal,8,"Avinashi Road",102,Suresh,1.37,2,9,0,1
13060,"2025-01-30 10:16:00",6,Rain,4,Peelamedu,104,Vignesh,2.61,5,10,0,1
13061,"2025-01-30 09:23:00",5,Normal,2,"RS Puram",104,Vignesh,5.72,6,6,0,1
13062,"2025-01-30 07:31:00",5,Normal,8,"Avinashi Road",102,Suresh,5.07,5,9,0,1
13063,"2025-01-30 12:48:00",7,Rain,4,Peelamedu,102,Suresh,4.55,5,16,0,0
13064,"2025-01-30 09:07:00",2,Normal,2,"RS Puram",110,Naveen,5.47,4,6,0,1
13065,"2025-01-30 18:05:00",1,Normal,3,"Saibaba Colony",104,Vignesh,3.41,5,9,1,1
13066,"2025-01-30 15:10:00",1,Normal,7,Saravanampatti,106,Manikandan,4.47,4,8,0,1
13067,"2025-01-30 16:25:00",2,Rain,4,Peelamedu,105,Prakash,3.44,4,10,0,1
13068,"2025-01-30 11:17:00",6,Normal,8,"Avinashi Road",107,Ramesh,4.37,3,12,0,1
13069,"2025-01-30 11:15:00",1,Normal,3,"Saibaba Colony",107,Ramesh,5.68,4,11,0,1
